target,target1,is_sick,date,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
27,m27,FALSE,10/31/20,730.44,18.68,5.54,0.67,0.36,0.3,0.63,0.44,40.11,0.02
27,m27,FALSE,10/31/20,731.09,18.7,5.54,0.67,0.36,0.3,0.63,0.44,40.11,0.02
27,m27,FALSE,10/31/20,731.48,18.71,5.54,0.67,0.36,0.3,0.63,0.44,40.1,0.02
27,m27,FALSE,10/31/20,732.24,18.72,5.54,0.67,0.36,0.3,0.63,0.44,40.1,0.02
27,m27,FALSE,10/31/20,732.27,18.76,5.58,0.67,0.36,0.3,0.63,0.43,40.1,0.02
27,m27,FALSE,10/31/20,731.18,18.75,5.59,0.67,0.35,0.3,0.63,0.43,40.11,0.04
27,m27,FALSE,10/31/20,730.43,18.76,5.91,0.67,0.35,0.3,0.63,0.43,40.12,0.04
27,m27,FALSE,10/31/20,731.31,18.77,5.92,0.67,0.35,0.3,0.63,0.43,40.12,0.04
27,m27,FALSE,10/31/20,731.04,18.85,5.94,0.67,0.35,0.3,0.64,0.43,40.11,0.05
27,m27,FALSE,10/31/20,730.42,18.84,5.95,0.67,0.35,0.3,0.64,0.43,40.11,0.05
27,m27,FALSE,10/31/20,729.62,18.85,5.97,0.68,0.35,0.31,0.64,0.43,40.11,0.06
27,m27,FALSE,10/31/20,730.65,18.87,5.99,0.68,0.35,0.3,0.64,0.43,40.12,0.06
27,m27,FALSE,10/31/20,728.93,18.92,6.13,0.67,0.34,0.31,0.64,0.42,40.13,0.06
27,m27,FALSE,10/31/20,727.65,18.92,6.12,0.67,0.34,0.3,0.64,0.42,40.13,0.06
27,m27,FALSE,10/31/20,726.76,18.91,6.09,0.67,0.34,0.31,0.64,0.42,40.15,0.06
27,m27,FALSE,10/31/20,725.72,18.89,6.19,0.67,0.34,0.31,0.63,0.42,40.16,0.07
27,m27,FALSE,10/31/20,726.3,18.97,6.4,0.67,0.34,0.31,0.63,0.42,40.15,0.07
27,m27,FALSE,10/31/20,724.91,18.95,6.4,0.67,0.34,0.31,0.63,0.42,40.16,0.07
27,m27,FALSE,10/31/20,725.84,18.96,6.37,0.67,0.34,0.31,0.63,0.42,40.17,0.07
27,m27,FALSE,10/31/20,725.87,18.93,6.35,0.67,0.34,0.31,0.63,0.42,40.16,0.07
27,m27,FALSE,10/31/20,724.46,18.92,6.35,0.67,0.34,0.31,0.63,0.42,40.18,0.07
27,m27,FALSE,10/31/20,724.39,18.93,6.35,0.67,0.34,0.31,0.63,0.42,40.16,0.08
27,m27,FALSE,10/31/20,724.18,18.94,6.35,0.67,0.34,0.31,0.63,0.42,40.17,0.08
27,m27,FALSE,10/31/20,722.2,18.92,6.41,0.67,0.34,0.31,0.63,0.42,40.19,0.08
27,m27,FALSE,10/31/20,722.29,18.99,6.42,0.67,0.33,0.31,0.63,0.42,40.19,0.08
27,m27,FALSE,10/31/20,721.56,19.06,6.43,0.67,0.33,0.31,0.63,0.41,40.2,0.08
27,m27,FALSE,10/31/20,722.04,19.06,6.38,0.67,0.33,0.31,0.63,0.41,40.22,0.09
27,m27,FALSE,10/31/20,719.87,19.03,6.34,0.67,0.33,0.3,0.63,0.41,40.22,0.08
27,m27,FALSE,10/31/20,718.94,19.1,6.35,0.67,0.33,0.3,0.63,0.41,40.24,0.09
27,m27,FALSE,10/31/20,718.05,19.1,6.65,0.67,0.33,0.31,0.63,0.41,40.23,0.08
27,m27,FALSE,10/31/20,718.62,19.12,6.68,0.67,0.33,0.31,0.63,0.41,40.23,0.09
27,m27,FALSE,10/31/20,716.91,19.08,6.67,0.67,0.33,0.31,0.63,0.41,40.23,0.08
27,m27,FALSE,10/31/20,716.77,19.11,7.08,0.67,0.33,0.31,0.63,0.41,40.22,0.08
27,m27,FALSE,10/31/20,716.54,19.05,7.22,0.67,0.33,0.31,0.63,0.41,40.22,0.09
27,m27,FALSE,10/31/20,713.85,19.02,7.29,0.67,0.33,0.31,0.63,0.41,40.22,0.09
27,m27,FALSE,10/31/20,714.4,18.95,7.33,0.67,0.33,0.31,0.63,0.42,40.21,0.09
27,m27,FALSE,10/31/20,711.87,18.92,7.34,0.67,0.33,0.32,0.63,0.42,40.21,0.09
27,m27,FALSE,10/31/20,709.82,18.9,7.35,0.67,0.33,0.32,0.63,0.42,40.22,0.09
27,m27,FALSE,10/31/20,709,18.9,7.35,0.67,0.33,0.32,0.63,0.42,40.21,0.09
27,m27,FALSE,10/31/20,708.21,18.89,7.35,0.67,0.33,0.32,0.63,0.42,40.21,0.09
27,m27,FALSE,10/31/20,707.86,18.9,7.36,0.67,0.33,0.32,0.63,0.42,40.19,0.09
27,m27,FALSE,10/31/20,707.21,18.89,7.36,0.67,0.33,0.32,0.63,0.42,40.2,0.09
27,m27,FALSE,10/31/20,706.93,18.91,7.36,0.67,0.33,0.32,0.64,0.42,40.21,0.1
27,m27,FALSE,10/31/20,705.18,18.91,7.35,0.68,0.34,0.32,0.64,0.42,40.22,0.1
27,m27,FALSE,10/31/20,705.45,18.95,7.39,0.68,0.34,0.31,0.64,0.42,40.21,0.11
27,m27,FALSE,10/31/20,705.17,18.95,7.39,0.68,0.34,0.31,0.64,0.42,40.22,0.1
27,m27,FALSE,10/31/20,704.25,18.96,7.39,0.67,0.34,0.31,0.64,0.42,40.22,0.1
27,m27,FALSE,10/31/20,703.39,18.97,7.39,0.67,0.34,0.31,0.64,0.42,40.23,0.1
27,m27,FALSE,10/31/20,702.11,18.98,7.39,0.67,0.33,0.31,0.63,0.42,40.24,0.1
27,m27,FALSE,10/31/20,701.77,18.99,7.39,0.67,0.33,0.31,0.63,0.42,40.24,0.1
27,m27,FALSE,10/31/20,702.46,19,7.06,0.67,0.33,0.31,0.63,0.42,40.25,0.1
27,m27,FALSE,10/31/20,701.68,18.98,6.95,0.67,0.33,0.31,0.63,0.42,40.25,0.1
27,m27,FALSE,10/31/20,702.4,18.98,6.93,0.67,0.33,0.31,0.63,0.42,40.27,0.11
27,m27,FALSE,10/31/20,702.41,18.97,6.92,0.67,0.33,0.31,0.63,0.42,40.27,0.11
27,m27,FALSE,10/31/20,702.06,18.97,6.92,0.67,0.33,0.31,0.63,0.41,40.26,0.11
27,m27,FALSE,10/31/20,701.42,18.95,6.92,0.67,0.33,0.31,0.63,0.41,40.27,0.11
27,m27,FALSE,10/31/20,701,18.94,6.9,0.67,0.33,0.31,0.63,0.41,40.27,0.12
27,m27,FALSE,10/31/20,702.63,18.94,6.54,0.67,0.33,0.31,0.63,0.41,40.26,0.1
27,m27,FALSE,10/31/20,702.17,18.94,6.59,0.67,0.33,0.32,0.63,0.41,40.28,0.1
27,m27,FALSE,10/31/20,701.89,18.94,6.59,0.67,0.33,0.32,0.63,0.41,40.29,0.1
27,m27,FALSE,10/31/20,700.26,18.91,6.59,0.67,0.33,0.32,0.63,0.41,40.3,0.1
27,m27,FALSE,10/31/20,698.45,18.82,6.54,0.67,0.33,0.32,0.63,0.41,40.29,0.1
27,m27,FALSE,10/31/20,698.54,18.83,6.5,0.67,0.33,0.31,0.63,0.41,40.29,0.1
27,m27,FALSE,10/31/20,700.06,18.85,6.49,0.67,0.33,0.31,0.63,0.41,40.28,0.1
27,m27,FALSE,10/31/20,699.73,18.87,6.56,0.67,0.33,0.31,0.63,0.41,40.28,0.1
27,m27,FALSE,10/31/20,698.47,18.86,6.58,0.67,0.33,0.31,0.63,0.41,40.28,0.1
27,m27,FALSE,10/31/20,697.63,18.87,6.43,0.67,0.32,0.31,0.63,0.41,40.29,0.11
27,m27,FALSE,10/31/20,697.24,18.84,6.41,0.67,0.32,0.31,0.63,0.41,40.27,0.11
27,m27,FALSE,10/31/20,694.88,18.8,6.36,0.67,0.32,0.31,0.63,0.41,40.29,0.11
27,m27,FALSE,10/31/20,694.82,18.79,6.19,0.67,0.32,0.32,0.63,0.41,40.3,0.11
27,m27,FALSE,10/31/20,694.6,18.79,6.23,0.67,0.32,0.32,0.64,0.41,40.3,0.12
27,m27,FALSE,10/31/20,694.91,18.78,6.22,0.68,0.32,0.33,0.64,0.41,40.31,0.12
27,m27,FALSE,10/31/20,695.06,18.78,6.2,0.68,0.31,0.32,0.64,0.41,40.31,0.12
27,m27,FALSE,10/31/20,693.09,18.75,6.17,0.68,0.31,0.31,0.64,0.41,40.3,0.12
27,m27,FALSE,10/31/20,690.49,18.7,6.17,0.68,0.31,0.31,0.64,0.41,40.3,0.12
27,m27,FALSE,10/31/20,689.29,18.67,6.17,0.68,0.31,0.31,0.64,0.4,40.3,0.12
27,m27,FALSE,10/31/20,687.79,18.64,6.16,0.68,0.31,0.31,0.64,0.4,40.29,0.12
27,m27,FALSE,10/31/20,686.56,18.62,6.16,0.68,0.3,0.31,0.64,0.4,40.29,0.12
27,m27,FALSE,10/31/20,687.48,18.64,6.16,0.68,0.3,0.31,0.64,0.4,40.29,0.12
27,m27,FALSE,10/31/20,687.14,18.64,6.18,0.68,0.3,0.31,0.64,0.4,40.29,0.12
27,m27,FALSE,10/31/20,685.05,18.61,6.16,0.68,0.3,0.31,0.64,0.4,40.29,0.12
27,m27,FALSE,10/31/20,683.33,18.56,6.01,0.68,0.3,0.31,0.64,0.4,40.28,0.1
27,m27,FALSE,10/31/20,684.23,18.57,6.01,0.68,0.3,0.31,0.65,0.4,40.28,0.12
27,m27,FALSE,10/31/20,681.98,18.55,5.94,0.68,0.3,0.32,0.64,0.4,40.29,0.11
27,m27,FALSE,10/31/20,678.82,18.55,5.84,0.68,0.3,0.32,0.64,0.4,40.29,0.12
27,m27,FALSE,10/31/20,678.7,18.55,5.82,0.68,0.3,0.31,0.65,0.4,40.29,0.12
27,m27,FALSE,10/31/20,678.33,18.54,5.81,0.68,0.3,0.31,0.65,0.4,40.28,0.12
27,m27,FALSE,10/31/20,676.04,18.52,5.8,0.68,0.3,0.31,0.65,0.4,40.28,0.12
27,m27,FALSE,10/31/20,673.87,18.5,5.8,0.68,0.3,0.31,0.65,0.4,40.27,0.12
27,m27,FALSE,10/31/20,673.2,18.5,5.8,0.68,0.3,0.31,0.65,0.4,40.27,0.12
27,m27,FALSE,10/31/20,672.34,18.49,5.8,0.68,0.3,0.31,0.65,0.4,40.26,0.12
27,m27,FALSE,10/31/20,672.62,18.48,5.8,0.68,0.3,0.31,0.65,0.4,40.26,0.12
27,m27,FALSE,10/31/20,672.4,18.48,5.79,0.68,0.3,0.31,0.65,0.4,40.26,0.12
27,m27,FALSE,10/31/20,673.75,18.54,5.81,0.68,0.3,0.31,0.65,0.4,40.25,0.12
27,m27,FALSE,10/31/20,673.76,18.49,5.82,0.69,0.3,0.31,0.65,0.4,40.25,0.11
27,m27,FALSE,10/31/20,675.64,18.53,5.89,0.68,0.3,0.31,0.65,0.4,40.24,0.12
27,m27,FALSE,10/31/20,675.78,18.58,5.47,0.69,0.3,0.31,0.65,0.4,40.26,0.12
27,m27,FALSE,10/31/20,677.96,18.61,5.52,0.69,0.3,0.31,0.65,0.4,40.26,0.12
27,m27,FALSE,10/31/20,678.34,18.54,5.5,0.69,0.3,0.31,0.65,0.4,40.25,0.11
27,m27,FALSE,10/31/20,676.45,18.45,5.5,0.69,0.31,0.31,0.65,0.4,40.24,0.11
27,m27,FALSE,10/31/20,676.3,18.48,5.65,0.69,0.3,0.31,0.65,0.4,40.24,0.13
27,m27,FALSE,10/31/20,675.04,18.46,5.7,0.69,0.3,0.32,0.65,0.4,40.25,0.14
27,m27,FALSE,10/31/20,673.37,18.45,5.74,0.69,0.3,0.32,0.65,0.4,40.25,0.14
27,m27,FALSE,10/31/20,671.91,18.44,5.74,0.69,0.3,0.32,0.65,0.4,40.24,0.14
27,m27,FALSE,10/31/20,671.61,18.44,5.74,0.69,0.3,0.33,0.65,0.4,40.23,0.15
27,m27,FALSE,10/31/20,670.57,18.43,5.73,0.69,0.3,0.32,0.65,0.4,40.22,0.15
27,m27,FALSE,10/31/20,670.23,18.43,5.74,0.69,0.3,0.32,0.66,0.4,40.21,0.15
27,m27,FALSE,10/31/20,669.98,18.43,5.74,0.69,0.3,0.32,0.66,0.4,40.2,0.14
27,m27,FALSE,10/31/20,669.87,18.43,5.75,0.69,0.3,0.33,0.66,0.4,40.2,0.15
27,m27,FALSE,10/31/20,669.68,18.43,5.78,0.69,0.31,0.33,0.66,0.4,40.2,0.15
27,m27,FALSE,10/31/20,668.36,18.42,5.78,0.69,0.31,0.33,0.66,0.4,40.19,0.15
27,m27,FALSE,11/01/20,667.57,18.41,5.78,0.69,0.31,0.33,0.66,0.4,40.19,0.15
27,m27,FALSE,11/01/20,666.67,18.4,5.81,0.7,0.31,0.34,0.66,0.4,40.19,0.15
27,m27,FALSE,11/01/20,666.18,18.4,5.8,0.7,0.31,0.34,0.66,0.4,40.19,0.15
27,m27,FALSE,11/01/20,667.04,18.41,5.87,0.7,0.31,0.34,0.66,0.4,40.19,0.15
27,m27,FALSE,11/01/20,666.4,18.39,5.88,0.7,0.31,0.35,0.66,0.4,40.19,0.15
27,m27,FALSE,11/01/20,665.65,18.37,5.87,0.7,0.3,0.35,0.66,0.4,40.2,0.14
27,m27,FALSE,11/01/20,665.54,18.44,5.66,0.7,0.3,0.35,0.66,0.4,40.2,0.14
27,m27,FALSE,11/01/20,664.25,18.42,5.63,0.69,0.3,0.35,0.66,0.4,40.2,0.14
27,m27,FALSE,11/01/20,663.55,18.41,5.62,0.69,0.3,0.35,0.66,0.4,40.19,0.14
27,m27,FALSE,11/01/20,662.85,18.47,5.57,0.69,0.3,0.35,0.66,0.4,40.2,0.16
27,m27,FALSE,11/01/20,663.24,18.53,5.37,0.69,0.3,0.35,0.66,0.4,40.2,0.16
27,m27,FALSE,11/01/20,664.27,18.55,5.37,0.7,0.3,0.34,0.66,0.4,40.2,0.16
27,m27,FALSE,11/01/20,665.21,18.55,5.33,0.7,0.3,0.35,0.66,0.4,40.19,0.16
27,m27,FALSE,11/01/20,665.36,18.54,5.33,0.7,0.3,0.35,0.66,0.39,40.18,0.16
27,m27,FALSE,11/01/20,665.49,18.53,5.32,0.7,0.3,0.35,0.66,0.39,40.17,0.16
27,m27,FALSE,11/01/20,665.7,18.53,5.34,0.7,0.29,0.35,0.66,0.39,40.15,0.15
27,m27,FALSE,11/01/20,666.32,18.54,5.35,0.7,0.29,0.35,0.66,0.39,40.14,0.15
27,m27,FALSE,11/01/20,665.23,18.52,5.38,0.7,0.29,0.35,0.66,0.39,40.15,0.15
27,m27,FALSE,11/01/20,665.65,18.54,5.38,0.7,0.29,0.35,0.66,0.39,40.14,0.15
27,m27,FALSE,11/01/20,665.09,18.56,5.4,0.7,0.29,0.35,0.66,0.39,40.13,0.15
27,m27,FALSE,11/01/20,664.2,18.62,5.4,0.7,0.28,0.35,0.66,0.38,40.13,0.15
27,m27,FALSE,11/01/20,663.6,18.61,5.4,0.7,0.28,0.35,0.67,0.38,40.12,0.15
27,m27,FALSE,11/01/20,663.8,18.67,5.42,0.7,0.28,0.35,0.67,0.38,40.11,0.14
27,m27,FALSE,11/01/20,662.94,18.73,5.42,0.71,0.28,0.35,0.67,0.38,40.1,0.14
27,m27,FALSE,11/01/20,663.02,18.73,5.42,0.71,0.28,0.35,0.67,0.38,40.09,0.14
27,m27,FALSE,11/01/20,662.26,18.8,5.43,0.71,0.28,0.36,0.67,0.38,40.09,0.15
27,m27,FALSE,11/01/20,663.41,18.82,5.45,0.71,0.27,0.36,0.67,0.37,40.08,0.15
27,m27,FALSE,11/01/20,663.63,18.89,5.41,0.71,0.27,0.36,0.67,0.37,40.07,0.15
27,m27,FALSE,11/01/20,662.94,18.86,5.33,0.71,0.27,0.36,0.67,0.37,40.07,0.15
27,m27,FALSE,11/01/20,660.81,18.83,5.25,0.71,0.27,0.36,0.67,0.37,40.06,0.14
27,m27,FALSE,11/01/20,659.85,18.88,5.22,0.71,0.27,0.36,0.67,0.37,40.06,0.15
27,m27,FALSE,11/01/20,659.43,18.87,5.12,0.71,0.27,0.36,0.67,0.37,40.04,0.13
27,m27,FALSE,11/01/20,659.21,18.85,5.12,0.71,0.27,0.36,0.67,0.37,40.04,0.13
27,m27,FALSE,11/01/20,659.47,18.85,5.09,0.71,0.27,0.36,0.67,0.37,40.02,0.13
27,m27,FALSE,11/01/20,659.08,18.84,5.09,0.71,0.26,0.36,0.68,0.37,40.01,0.13
27,m27,FALSE,11/01/20,659.66,18.85,5.09,0.72,0.26,0.36,0.68,0.36,40,0.13
27,m27,FALSE,11/01/20,659.08,18.83,5.03,0.72,0.26,0.36,0.68,0.36,40,0.14
27,m27,FALSE,11/01/20,659.62,18.85,5.01,0.72,0.25,0.35,0.68,0.36,39.98,0.14
27,m27,FALSE,11/01/20,659.49,18.85,5.02,0.72,0.25,0.35,0.68,0.36,39.96,0.14
27,m27,FALSE,11/01/20,659.39,18.85,5.02,0.72,0.25,0.35,0.68,0.36,39.95,0.14
27,m27,FALSE,11/01/20,659.34,18.85,5.02,0.72,0.25,0.35,0.68,0.36,39.93,0.14
27,m27,FALSE,11/01/20,657.68,18.83,5.02,0.72,0.25,0.34,0.68,0.36,39.93,0.14
27,m27,FALSE,11/01/20,657.31,18.83,5.02,0.72,0.25,0.34,0.68,0.36,39.93,0.14
27,m27,FALSE,11/01/20,657.68,18.84,5.02,0.72,0.25,0.34,0.68,0.36,39.92,0.14
27,m27,FALSE,11/01/20,657.54,18.84,5.02,0.72,0.25,0.34,0.69,0.36,39.91,0.14
27,m27,FALSE,11/01/20,656.72,18.83,5.02,0.73,0.25,0.34,0.69,0.36,39.9,0.14
27,m27,FALSE,11/01/20,655.8,18.83,5.02,0.73,0.25,0.34,0.69,0.36,39.89,0.14
27,m27,FALSE,11/01/20,654.64,18.83,5.02,0.73,0.25,0.34,0.69,0.36,39.87,0.14
27,m27,FALSE,11/01/20,653.44,18.82,5.02,0.73,0.25,0.34,0.69,0.36,39.86,0.14
27,m27,FALSE,11/01/20,652.02,18.82,5.05,0.73,0.25,0.34,0.69,0.36,39.85,0.15
27,m27,FALSE,11/01/20,652.74,18.83,5.04,0.73,0.25,0.34,0.69,0.36,39.84,0.15
27,m27,FALSE,11/01/20,654.45,18.86,5.05,0.73,0.25,0.35,0.69,0.36,39.83,0.15
27,m27,FALSE,11/01/20,656.26,18.88,5.05,0.73,0.25,0.35,0.69,0.36,39.81,0.15
27,m27,FALSE,11/01/20,657.17,18.89,5.05,0.73,0.25,0.35,0.69,0.36,39.8,0.15
27,m27,FALSE,11/01/20,657.66,18.91,5.05,0.73,0.25,0.35,0.69,0.36,39.79,0.15
27,m27,FALSE,11/01/20,658.72,18.93,5.05,0.74,0.25,0.35,0.69,0.36,39.77,0.14
27,m27,FALSE,11/01/20,658.2,18.93,5.05,0.73,0.25,0.34,0.69,0.35,39.76,0.14
27,m27,FALSE,11/01/20,658.4,18.93,5,0.73,0.25,0.34,0.69,0.35,39.76,0.14
27,m27,FALSE,11/01/20,658.22,18.92,5,0.74,0.25,0.34,0.69,0.36,39.74,0.14
27,m27,FALSE,11/01/20,658.73,18.93,5,0.74,0.25,0.34,0.69,0.36,39.73,0.14
27,m27,FALSE,11/01/20,659,18.94,5,0.74,0.25,0.34,0.69,0.36,39.72,0.14
27,m27,FALSE,11/01/20,658.95,18.94,5,0.74,0.26,0.34,0.69,0.36,39.71,0.14
27,m27,FALSE,11/01/20,658.7,18.93,5,0.74,0.25,0.34,0.7,0.36,39.69,0.14
27,m27,FALSE,11/01/20,659.2,18.93,5.01,0.74,0.25,0.34,0.7,0.36,39.68,0.14
27,m27,FALSE,11/01/20,659.87,18.94,5.01,0.74,0.25,0.34,0.7,0.36,39.67,0.14
27,m27,FALSE,11/01/20,660.07,18.94,5.01,0.74,0.25,0.34,0.7,0.36,39.66,0.14
27,m27,FALSE,11/01/20,660.66,18.94,5.01,0.74,0.25,0.34,0.7,0.36,39.65,0.14
27,m27,FALSE,11/01/20,661.41,18.94,5.01,0.74,0.25,0.34,0.7,0.36,39.63,0.14
27,m27,FALSE,11/01/20,661.92,18.94,5.01,0.74,0.25,0.34,0.7,0.36,39.61,0.14
27,m27,FALSE,11/01/20,661.82,18.94,5,0.74,0.25,0.34,0.7,0.36,39.59,0.14
27,m27,FALSE,11/01/20,663.64,18.97,5.01,0.75,0.25,0.34,0.7,0.36,39.57,0.14
27,m27,FALSE,11/01/20,664.71,18.98,5.01,0.75,0.25,0.34,0.7,0.35,39.56,0.14
27,m27,FALSE,11/01/20,663.84,18.97,5.01,0.75,0.25,0.34,0.7,0.35,39.55,0.14
27,m27,FALSE,11/01/20,664.65,18.98,5.01,0.75,0.25,0.34,0.7,0.35,39.53,0.14
27,m27,FALSE,11/01/20,663.77,18.98,5.04,0.75,0.25,0.33,0.7,0.35,39.52,0.13
27,m27,FALSE,11/01/20,664.83,19,5.04,0.75,0.25,0.33,0.7,0.35,39.51,0.14
27,m27,FALSE,11/01/20,663.62,18.98,5.08,0.75,0.25,0.34,0.7,0.35,39.51,0.13
27,m27,FALSE,11/01/20,665.11,18.92,5.08,0.75,0.25,0.34,0.7,0.35,39.51,0.13
27,m27,FALSE,11/01/20,665.81,18.85,5.05,0.75,0.25,0.34,0.7,0.35,39.49,0.12
27,m27,FALSE,11/01/20,665.71,18.76,5.04,0.75,0.26,0.34,0.7,0.35,39.48,0.12
27,m27,FALSE,11/01/20,664.62,18.74,5.03,0.75,0.25,0.34,0.7,0.35,39.48,0.12
27,m27,FALSE,11/01/20,663.83,18.72,5.02,0.75,0.26,0.34,0.7,0.35,39.48,0.12
27,m27,FALSE,11/01/20,663.82,18.73,5.02,0.75,0.26,0.33,0.7,0.35,39.46,0.11
27,m27,FALSE,11/01/20,665.06,18.74,5,0.75,0.25,0.34,0.7,0.35,39.46,0.11
27,m27,FALSE,11/01/20,666.26,18.75,4.99,0.75,0.25,0.34,0.7,0.35,39.44,0.11
27,m27,FALSE,11/01/20,665.72,18.74,4.99,0.75,0.25,0.34,0.71,0.35,39.43,0.11
27,m27,FALSE,11/01/20,665.96,18.76,5,0.75,0.25,0.33,0.71,0.35,39.42,0.11
27,m27,FALSE,11/01/20,667.58,18.78,4.99,0.75,0.25,0.33,0.71,0.35,39.4,0.11
27,m27,FALSE,11/01/20,668.27,18.77,4.98,0.75,0.25,0.34,0.71,0.35,39.39,0.11
27,m27,FALSE,11/01/20,669.62,18.77,4.96,0.75,0.25,0.33,0.71,0.35,39.38,0.1
27,m27,FALSE,11/01/20,669.74,18.78,4.96,0.75,0.25,0.34,0.71,0.35,39.36,0.11
27,m27,FALSE,11/01/20,670.07,18.79,4.97,0.75,0.25,0.34,0.71,0.35,39.34,0.1
27,m27,FALSE,11/01/20,671.74,18.81,4.97,0.76,0.25,0.34,0.71,0.35,39.33,0.1
27,m27,FALSE,11/01/20,672.26,18.82,4.97,0.76,0.25,0.34,0.71,0.35,39.31,0.11
27,m27,FALSE,11/01/20,671.94,18.83,4.97,0.76,0.25,0.34,0.71,0.35,39.3,0.1
27,m27,FALSE,11/01/20,671.72,18.82,4.97,0.76,0.25,0.34,0.71,0.35,39.28,0.11
27,m27,FALSE,11/01/20,673.29,18.83,4.96,0.76,0.25,0.34,0.71,0.35,39.26,0.11
27,m27,FALSE,11/01/20,674.02,18.82,4.94,0.76,0.25,0.34,0.71,0.34,39.24,0.1
27,m27,FALSE,11/01/20,674.81,18.83,4.94,0.76,0.25,0.34,0.71,0.34,39.23,0.1
27,m27,FALSE,11/01/20,675.18,18.82,4.94,0.76,0.24,0.34,0.71,0.34,39.21,0.1
27,m27,FALSE,11/01/20,674.02,18.8,4.94,0.76,0.24,0.33,0.71,0.34,39.2,0.1
27,m27,FALSE,11/01/20,673.67,18.78,4.94,0.76,0.24,0.33,0.72,0.34,39.18,0.1
27,m27,FALSE,11/01/20,674.05,18.78,5.24,0.76,0.24,0.33,0.72,0.34,39.18,0.09
27,m27,FALSE,11/01/20,674.39,18.78,5.24,0.76,0.24,0.33,0.72,0.34,39.17,0.09
27,m27,FALSE,11/01/20,673.74,18.79,5.38,0.76,0.24,0.33,0.72,0.34,39.16,0.09
27,m27,FALSE,11/01/20,672.58,18.77,5.39,0.76,0.24,0.33,0.72,0.34,39.17,0.08
27,m27,FALSE,11/01/20,670.51,18.75,5.4,0.76,0.24,0.33,0.72,0.34,39.16,0.07
27,m27,FALSE,11/01/20,667.5,18.65,5.2,0.76,0.24,0.32,0.72,0.34,39.16,0.06
27,m27,FALSE,11/01/20,668.13,18.65,5.21,0.76,0.24,0.32,0.72,0.34,39.16,0.06
27,m27,FALSE,11/01/20,667.4,18.63,5.24,0.76,0.24,0.33,0.72,0.34,39.17,0.07
27,m27,FALSE,11/01/20,666.58,18.61,5.24,0.76,0.23,0.33,0.72,0.34,39.17,0.07
27,m27,FALSE,11/01/20,665.38,18.6,5.23,0.76,0.23,0.33,0.72,0.34,39.18,0.07
27,m27,FALSE,11/01/20,666,18.62,5.23,0.76,0.23,0.33,0.72,0.34,39.18,0.07
27,m27,FALSE,11/01/20,666.49,18.63,5.23,0.76,0.23,0.33,0.72,0.34,39.18,0.07
27,m27,FALSE,11/01/20,667.01,18.63,5.22,0.76,0.23,0.33,0.72,0.34,39.18,0.07
27,m27,FALSE,11/01/20,667.71,18.63,5.22,0.76,0.23,0.33,0.72,0.34,39.18,0.07
27,m27,FALSE,11/01/20,667.72,18.63,5.23,0.76,0.23,0.33,0.72,0.34,39.17,0.07
27,m27,FALSE,11/01/20,668.39,18.64,5.22,0.76,0.23,0.33,0.72,0.34,39.16,0.07
27,m27,FALSE,11/01/20,669.43,18.67,5.22,0.76,0.23,0.33,0.72,0.33,39.16,0.07
27,m27,FALSE,11/01/20,670.36,18.68,5.22,0.76,0.23,0.33,0.72,0.33,39.15,0.07
27,m27,FALSE,11/01/20,671.06,18.7,5.22,0.76,0.23,0.33,0.72,0.33,39.14,0.07
27,m27,FALSE,11/01/20,671.67,18.7,5.22,0.76,0.23,0.33,0.72,0.33,39.14,0.07
27,m27,FALSE,11/01/20,671.96,18.7,5.22,0.77,0.23,0.33,0.72,0.33,39.13,0.07
27,m27,FALSE,11/01/20,671.08,18.68,5.22,0.77,0.23,0.33,0.72,0.33,39.13,0.07
27,m27,FALSE,11/01/20,668.81,18.65,5.22,0.77,0.23,0.33,0.72,0.33,39.13,0.07
27,m27,FALSE,11/01/20,666.76,18.63,5.22,0.77,0.23,0.33,0.72,0.33,39.14,0.07
27,m27,FALSE,11/01/20,666.56,18.63,5.22,0.77,0.23,0.33,0.72,0.33,39.13,0.07
27,m27,FALSE,11/01/20,666.04,18.63,5.22,0.77,0.23,0.33,0.72,0.33,39.13,0.08
27,m27,FALSE,11/01/20,665.1,18.61,5.22,0.77,0.22,0.33,0.72,0.33,39.12,0.07
27,m27,FALSE,11/01/20,664.26,18.58,5.16,0.76,0.22,0.33,0.72,0.33,39.12,0.08
27,m27,FALSE,11/01/20,665.12,18.57,5.16,0.76,0.22,0.33,0.72,0.32,39.12,0.08
27,m27,FALSE,11/01/20,664.54,18.56,5.14,0.76,0.22,0.33,0.72,0.32,39.13,0.08
27,m27,FALSE,11/01/20,664.06,18.55,5.12,0.76,0.22,0.33,0.72,0.32,39.12,0.08
27,m27,FALSE,11/01/20,663.03,18.53,5.12,0.76,0.22,0.33,0.72,0.32,39.11,0.08
27,m27,FALSE,11/01/20,661.54,18.49,5.11,0.76,0.22,0.32,0.72,0.32,39.11,0.08
27,m27,FALSE,11/01/20,660.14,18.46,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.08
27,m27,FALSE,11/01/20,660.72,18.46,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.08
27,m27,FALSE,11/01/20,660.6,18.46,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.08
