date1,date,target,target1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
44136.00,11/01/20,27,m27,FALSE,666.66,18.63,5.22,0.77,0.23,0.33,0.72,0.33,39.13,0.07
44136.00,11/01/20,27,m27,FALSE,666.3,18.63,5.22,0.77,0.23,0.33,0.72,0.33,39.13,0.07
44136.00,11/01/20,27,m27,FALSE,665.57,18.62,5.22,0.77,0.23,0.33,0.72,0.33,39.12,0.07
44136.00,11/01/20,27,m27,FALSE,664.68,18.6,5.19,0.77,0.22,0.33,0.72,0.33,39.12,0.07
44136.00,11/01/20,27,m27,FALSE,664.69,18.57,5.16,0.76,0.22,0.33,0.72,0.33,39.12,0.08
44136.00,11/01/20,27,m27,FALSE,664.83,18.57,5.15,0.76,0.22,0.33,0.72,0.32,39.12,0.08
44136.00,11/01/20,27,m27,FALSE,664.3,18.56,5.13,0.76,0.22,0.33,0.72,0.32,39.12,0.08
44136.00,11/01/20,27,m27,FALSE,663.54,18.54,5.12,0.76,0.22,0.33,0.72,0.32,39.12,0.08
44136.00,11/01/20,27,m27,FALSE,662.28,18.51,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.08
44136.00,11/01/20,27,m27,FALSE,660.84,18.48,5.11,0.76,0.22,0.32,0.72,0.32,39.11,0.08
44136.00,11/01/20,27,m27,FALSE,660.43,18.46,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.08
44136.00,11/01/20,27,m27,FALSE,660.66,18.46,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.08
44136.00,11/01/20,27,m27,FALSE,660.67,18.47,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.08
44136.00,11/01/20,27,m27,FALSE,660.85,18.48,5.11,0.76,0.22,0.32,0.72,0.32,39.11,0.08
44136.00,11/01/20,27,m27,FALSE,661.5,18.49,5.11,0.76,0.22,0.32,0.72,0.32,39.11,0.09
44136.00,11/01/20,27,m27,FALSE,661.9,18.5,5.12,0.76,0.22,0.32,0.72,0.32,39.11,0.09
44136.00,11/01/20,27,m27,FALSE,661.75,18.5,5.13,0.76,0.22,0.32,0.72,0.32,39.11,0.09
44136.00,11/01/20,27,m27,FALSE,661.91,18.49,5.13,0.76,0.22,0.32,0.72,0.32,39.11,0.09
44136.00,11/01/20,27,m27,FALSE,661.78,18.49,5.13,0.77,0.22,0.32,0.72,0.32,39.11,0.09
44136.00,11/01/20,27,m27,FALSE,660.9,18.48,5.13,0.77,0.22,0.32,0.72,0.32,39.1,0.08
44136.00,11/01/20,27,m27,FALSE,660.82,18.47,5.13,0.77,0.22,0.32,0.72,0.32,39.09,0.08
44136.00,11/01/20,27,m27,FALSE,660.63,18.46,5.13,0.77,0.22,0.32,0.72,0.32,39.09,0.08
44136.00,11/01/20,27,m27,FALSE,659.76,18.45,5.12,0.77,0.22,0.32,0.72,0.32,39.08,0.08
44136.00,11/01/20,27,m27,FALSE,658.74,18.43,5.11,0.77,0.22,0.32,0.72,0.32,39.08,0.08
44136.00,11/01/20,27,m27,FALSE,657.49,18.41,5.1,0.76,0.22,0.32,0.72,0.32,39.09,0.08
44136.00,11/01/20,27,m27,FALSE,656.93,18.4,5.1,0.76,0.22,0.32,0.72,0.32,39.09,0.09
44136.00,11/01/20,27,m27,FALSE,657.33,18.4,5.08,0.76,0.22,0.32,0.72,0.32,39.09,0.09
44136.00,11/01/20,27,m27,FALSE,657.54,18.4,5.07,0.76,0.22,0.32,0.72,0.32,39.1,0.09
44136.00,11/01/20,27,m27,FALSE,656.65,18.39,5.07,0.76,0.22,0.32,0.72,0.32,39.1,0.09
44136.00,11/01/20,27,m27,FALSE,655.56,18.39,5.07,0.76,0.22,0.32,0.72,0.32,39.1,0.09
44136.00,11/01/20,27,m27,FALSE,654.37,18.38,5.08,0.76,0.22,0.32,0.72,0.32,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,652.67,18.36,5.08,0.76,0.22,0.32,0.72,0.32,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,650.81,18.33,5.08,0.76,0.21,0.32,0.72,0.32,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,649.65,18.32,5.08,0.76,0.21,0.32,0.72,0.32,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,649.69,18.33,5.08,0.76,0.21,0.32,0.72,0.32,39.09,0.09
44136.00,11/01/20,27,m27,FALSE,649.57,18.32,5.07,0.76,0.21,0.32,0.72,0.31,39.09,0.09
44136.00,11/01/20,27,m27,FALSE,649.06,18.3,5.06,0.77,0.21,0.32,0.72,0.31,39.09,0.09
44136.00,11/01/20,27,m27,FALSE,648.72,18.27,5.04,0.77,0.21,0.32,0.72,0.31,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,648.46,18.25,5.05,0.77,0.21,0.32,0.72,0.31,39.09,0.11
44136.00,11/01/20,27,m27,FALSE,648.19,18.25,5.06,0.77,0.21,0.32,0.72,0.31,39.09,0.11
44136.00,11/01/20,27,m27,FALSE,647.62,18.24,5.05,0.77,0.21,0.32,0.72,0.31,39.09,0.11
44136.00,11/01/20,27,m27,FALSE,647.23,18.23,5.05,0.76,0.21,0.32,0.72,0.31,39.08,0.11
44136.00,11/01/20,27,m27,FALSE,646.63,18.22,5.05,0.76,0.21,0.32,0.72,0.31,39.08,0.1
44136.00,11/01/20,27,m27,FALSE,645.66,18.21,5.05,0.76,0.21,0.32,0.72,0.31,39.08,0.1
44136.00,11/01/20,27,m27,FALSE,644.94,18.21,5.05,0.76,0.21,0.33,0.72,0.31,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,644.17,18.2,5.03,0.76,0.21,0.33,0.72,0.31,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,643.45,18.18,4.99,0.76,0.21,0.32,0.72,0.31,39.1,0.11
44136.00,11/01/20,27,m27,FALSE,643.83,18.18,5.05,0.76,0.21,0.33,0.72,0.31,39.1,0.11
44136.00,11/01/20,27,m27,FALSE,644.35,18.2,5.14,0.76,0.21,0.33,0.72,0.31,39.1,0.11
44136.00,11/01/20,27,m27,FALSE,643.73,18.21,5.22,0.76,0.21,0.33,0.72,0.31,39.11,0.11
44136.00,11/01/20,27,m27,FALSE,643.23,18.19,5.31,0.76,0.21,0.33,0.72,0.31,39.12,0.11
44136.00,11/01/20,27,m27,FALSE,643.09,18.18,5.38,0.76,0.21,0.33,0.72,0.31,39.11,0.1
44136.00,11/01/20,27,m27,FALSE,641.98,18.16,5.51,0.76,0.21,0.34,0.72,0.31,39.1,0.1
44136.00,11/01/20,27,m27,FALSE,640.53,18.14,5.64,0.76,0.21,0.34,0.72,0.31,39.1,0.09
44136.00,11/01/20,27,m27,FALSE,639.67,18.14,5.69,0.76,0.21,0.34,0.72,0.31,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,639.12,18.16,5.7,0.76,0.21,0.34,0.72,0.31,39.09,0.1
44136.00,11/01/20,27,m27,FALSE,639.25,18.17,5.7,0.76,0.21,0.34,0.72,0.31,39.08,0.1
44136.00,11/01/20,27,m27,FALSE,639.72,18.17,5.7,0.76,0.21,0.34,0.72,0.31,39.07,0.1
44136.00,11/01/20,27,m27,FALSE,640.47,18.18,5.7,0.76,0.21,0.34,0.72,0.32,39.06,0.1
44136.00,11/01/20,27,m27,FALSE,641.89,18.2,5.7,0.76,0.21,0.33,0.72,0.32,39.05,0.09
44136.00,11/01/20,27,m27,FALSE,642.03,18.22,5.71,0.76,0.22,0.33,0.72,0.32,39.03,0.09
44136.00,11/01/20,27,m27,FALSE,640.77,18.22,5.77,0.76,0.22,0.34,0.72,0.32,39.03,0.08
44136.00,11/01/20,27,m27,FALSE,639.96,18.22,5.87,0.76,0.22,0.34,0.72,0.32,39.04,0.07
44136.00,11/01/20,27,m27,FALSE,639.15,18.22,5.92,0.76,0.22,0.34,0.71,0.32,39.05,0.08
44136.00,11/01/20,27,m27,FALSE,637.91,18.21,6.05,0.76,0.23,0.34,0.71,0.32,39.05,0.08
44136.00,11/01/20,27,m27,FALSE,637.46,18.22,6.18,0.76,0.23,0.35,0.71,0.32,39.05,0.07
44136.00,11/01/20,27,m27,FALSE,637.28,18.24,6.19,0.76,0.23,0.35,0.71,0.32,39.05,0.07
44136.00,11/01/20,27,m27,FALSE,637.07,18.19,6.25,0.76,0.23,0.35,0.71,0.32,39.05,0.08
44136.00,11/01/20,27,m27,FALSE,637.69,18.11,6.31,0.76,0.23,0.34,0.71,0.33,39.05,0.07
44136.00,11/01/20,27,m27,FALSE,638.06,18.08,6.14,0.76,0.23,0.34,0.71,0.33,39.03,0.06
44136.00,11/01/20,27,m27,FALSE,637.39,18.06,5.98,0.76,0.23,0.34,0.71,0.33,39.03,0.05
44136.00,11/01/20,27,m27,FALSE,636.44,18.04,5.96,0.76,0.23,0.34,0.71,0.33,39.03,0.05
44136.00,11/01/20,27,m27,FALSE,635.59,18.03,6.11,0.75,0.23,0.35,0.71,0.33,39.03,0.05
44136.00,11/01/20,27,m27,FALSE,634.89,18.03,6.25,0.75,0.23,0.35,0.71,0.33,39.04,0.04
44136.00,11/01/20,27,m27,FALSE,634.12,18.01,6.24,0.75,0.23,0.35,0.71,0.33,39.04,0.03
44136.00,11/01/20,27,m27,FALSE,633.6,18,6.17,0.75,0.23,0.35,0.71,0.33,39.03,0.04
44136.00,11/01/20,27,m27,FALSE,633.64,18,6.09,0.75,0.23,0.34,0.71,0.33,39.02,0.04
44136.00,11/01/20,27,m27,FALSE,633.85,18,6.09,0.75,0.23,0.34,0.71,0.33,39.01,0.04
44136.00,11/01/20,27,m27,FALSE,634.46,18,6.08,0.75,0.24,0.35,0.71,0.33,38.99,0.03
44136.00,11/01/20,27,m27,FALSE,634.12,17.99,5.96,0.75,0.24,0.35,0.71,0.33,38.99,0.02
44136.00,11/01/20,27,m27,FALSE,632.89,17.97,5.85,0.75,0.24,0.35,0.71,0.33,38.99,0.01
44136.00,11/01/20,27,m27,FALSE,631.9,17.94,5.82,0.75,0.24,0.36,0.71,0.33,39,0.01
44136.00,11/01/20,27,m27,FALSE,631.46,17.92,5.78,0.75,0.24,0.35,0.71,0.34,39,0.01
44136.00,11/01/20,27,m27,FALSE,631.02,17.91,5.76,0.75,0.25,0.35,0.71,0.34,39,0.01
44136.00,11/01/20,27,m27,FALSE,629.56,17.89,5.76,0.75,0.25,0.35,0.71,0.34,39.01,0.01
44136.00,11/01/20,27,m27,FALSE,627.96,17.86,5.75,0.75,0.25,0.35,0.71,0.34,39.01,0.01
44136.00,11/01/20,27,m27,FALSE,627.01,17.84,5.72,0.75,0.25,0.35,0.71,0.35,39.01,0
44136.00,11/01/20,27,m27,FALSE,625.75,17.82,5.69,0.75,0.26,0.35,0.71,0.35,39.01,0
44136.00,11/01/20,27,m27,FALSE,624.22,17.79,5.68,0.75,0.26,0.35,0.7,0.35,39.01,0
44136.00,11/01/20,27,m27,FALSE,623.11,17.76,5.68,0.75,0.26,0.35,0.7,0.35,39.01,0
44136.00,11/01/20,27,m27,FALSE,621.91,17.74,5.68,0.75,0.27,0.35,0.7,0.35,39.01,0
44136.00,11/01/20,27,m27,FALSE,621.31,17.72,5.68,0.75,0.27,0.35,0.7,0.36,39,0
44136.00,11/01/20,27,m27,FALSE,620.9,17.7,5.53,0.75,0.27,0.35,0.7,0.36,39,0
44136.00,11/01/20,27,m27,FALSE,619.72,17.68,5.36,0.74,0.27,0.34,0.7,0.36,39,0
44136.00,11/01/20,27,m27,FALSE,619.32,17.67,5.34,0.74,0.28,0.34,0.7,0.36,39.01,0
44136.00,11/01/20,27,m27,FALSE,618.99,17.66,5.13,0.74,0.28,0.34,0.7,0.37,39.01,0
44136.00,11/01/20,27,m27,FALSE,618.25,17.68,4.85,0.74,0.28,0.33,0.7,0.37,39.01,0
44136.00,11/01/20,27,m27,FALSE,618.44,17.73,4.73,0.74,0.28,0.33,0.7,0.37,39,0
44136.00,11/01/20,27,m27,FALSE,617.3,17.76,4.69,0.74,0.28,0.33,0.7,0.37,39,0
44136.00,11/01/20,27,m27,FALSE,615.84,17.78,4.66,0.74,0.28,0.33,0.7,0.37,39.01,0
44136.00,11/01/20,27,m27,FALSE,616.56,17.79,4.79,0.74,0.29,0.32,0.7,0.37,39.01,0
44136.00,11/01/20,27,m27,FALSE,617.7,17.77,5.09,0.74,0.29,0.32,0.69,0.37,39,0
44136.00,11/01/20,27,m27,FALSE,617.85,17.73,5.39,0.74,0.29,0.32,0.69,0.37,39,0
44136.00,11/01/20,27,m27,FALSE,617.14,17.71,5.52,0.74,0.29,0.32,0.69,0.38,39,0.01
44136.00,11/01/20,27,m27,FALSE,616.58,17.68,5.57,0.74,0.29,0.33,0.69,0.37,39,0.01
44136.00,11/01/20,27,m27,FALSE,617.11,17.67,5.6,0.74,0.29,0.32,0.69,0.37,39,0.02
44136.00,11/01/20,27,m27,FALSE,617.29,17.65,5.57,0.74,0.28,0.32,0.69,0.37,38.99,0.02
44136.00,11/01/20,27,m27,FALSE,616.38,17.61,5.55,0.74,0.28,0.32,0.69,0.37,38.99,0.02
44136.00,11/01/20,27,m27,FALSE,615.39,17.58,5.53,0.73,0.28,0.33,0.69,0.37,39,0.02
44136.00,11/01/20,27,m27,FALSE,615.12,17.55,5.52,0.73,0.29,0.33,0.69,0.38,39,0.02
44136.00,11/01/20,27,m27,FALSE,615.22,17.53,5.52,0.73,0.29,0.33,0.69,0.38,38.99,0.02
44136.00,11/01/20,27,m27,FALSE,615.18,17.5,5.52,0.73,0.29,0.33,0.69,0.38,38.98,0.02
44136.00,11/01/20,27,m27,FALSE,615.26,17.48,5.52,0.73,0.29,0.33,0.69,0.38,38.98,0.02
44136.00,11/01/20,27,m27,FALSE,615.43,17.46,5.51,0.73,0.3,0.33,0.69,0.39,38.97,0.02
44136.00,11/01/20,27,m27,FALSE,615.29,17.45,5.51,0.73,0.3,0.33,0.69,0.39,38.96,0.02
44136.00,11/01/20,27,m27,FALSE,614.93,17.43,5.5,0.73,0.3,0.33,0.69,0.39,38.96,0.02
44136.00,11/01/20,27,m27,FALSE,613.84,17.4,5.66,0.73,0.3,0.33,0.69,0.39,38.96,0.02
44136.00,11/01/20,27,m27,FALSE,611.94,17.37,5.91,0.73,0.3,0.32,0.69,0.39,38.95,0.01
44136.00,11/01/20,27,m27,FALSE,610.61,17.35,6.02,0.73,0.3,0.33,0.69,0.39,38.94,0.01
44136.00,11/01/20,27,m27,FALSE,609.85,17.35,6.07,0.73,0.3,0.33,0.69,0.39,38.93,0.01
44136.00,11/01/20,27,m27,FALSE,608.95,17.35,6.12,0.73,0.3,0.33,0.69,0.39,38.93,0.01
44136.00,11/01/20,27,m27,FALSE,608.1,17.34,6.11,0.73,0.31,0.33,0.69,0.4,38.93,0.01
44136.00,11/01/20,27,m27,FALSE,607.82,17.35,6.1,0.73,0.31,0.33,0.69,0.4,38.92,0.01
44136.00,11/01/20,27,m27,FALSE,608.4,17.37,6.11,0.73,0.31,0.33,0.69,0.4,38.91,0
44136.00,11/01/20,27,m27,FALSE,609.25,17.42,6.11,0.73,0.31,0.33,0.69,0.4,38.91,0
44136.00,11/01/20,27,m27,FALSE,609.27,17.45,6.11,0.73,0.31,0.34,0.69,0.4,38.91,0
44136.00,11/01/20,27,m27,FALSE,608.44,17.42,6.1,0.73,0.31,0.34,0.69,0.4,38.92,0
44136.00,11/01/20,27,m27,FALSE,607.18,17.39,6.06,0.73,0.31,0.33,0.69,0.4,38.93,0
44136.00,11/01/20,27,m27,FALSE,606.2,17.36,6.01,0.73,0.31,0.33,0.69,0.4,38.93,-0.01
44136.00,11/01/20,27,m27,FALSE,605.41,17.33,6,0.73,0.31,0.33,0.69,0.4,38.94,-0.01
44136.00,11/01/20,27,m27,FALSE,604.78,17.31,6,0.73,0.31,0.33,0.69,0.4,38.94,-0.01
44136.00,11/01/20,27,m27,FALSE,605.09,17.31,6,0.73,0.31,0.33,0.69,0.4,38.94,-0.02
44136.00,11/01/20,27,m27,FALSE,604.92,17.3,6,0.73,0.31,0.32,0.68,0.4,38.93,-0.01
44136.00,11/01/20,27,m27,FALSE,604.26,17.29,5.97,0.73,0.31,0.32,0.68,0.4,38.92,-0.01
44136.00,11/01/20,27,m27,FALSE,603.89,17.28,5.95,0.73,0.31,0.31,0.68,0.4,38.91,-0.01
44136.00,11/01/20,27,m27,FALSE,603.53,17.27,5.95,0.73,0.31,0.31,0.68,0.4,38.9,-0.01
44136.00,11/01/20,27,m27,FALSE,603.89,17.27,5.99,0.73,0.32,0.31,0.68,0.4,38.89,-0.01
44136.00,11/01/20,27,m27,FALSE,605.01,17.26,6.03,0.73,0.32,0.31,0.68,0.4,38.88,-0.01
44136.00,11/01/20,27,m27,FALSE,606.08,17.24,6.04,0.73,0.32,0.31,0.68,0.41,38.88,-0.01
44136.00,11/01/20,27,m27,FALSE,605.69,17.22,6.2,0.73,0.32,0.31,0.69,0.41,38.87,-0.01
44136.00,11/01/20,27,m27,FALSE,605.32,17.2,6.36,0.73,0.32,0.31,0.69,0.41,38.87,-0.01
44136.00,11/01/20,27,m27,FALSE,605.36,17.21,6.4,0.73,0.32,0.31,0.69,0.41,38.86,0
44136.00,11/01/20,27,m27,FALSE,604.78,17.2,6.42,0.73,0.32,0.31,0.69,0.41,38.85,0
44136.00,11/01/20,27,m27,FALSE,605.05,17.21,6.4,0.73,0.32,0.31,0.69,0.41,38.85,0
44136.00,11/01/20,27,m27,FALSE,605.44,17.22,6.4,0.73,0.32,0.31,0.69,0.41,38.84,0
44136.00,11/01/20,27,m27,FALSE,605.41,17.22,6.4,0.73,0.32,0.31,0.69,0.41,38.84,0
44136.00,11/01/20,27,m27,FALSE,605.76,17.21,6.38,0.73,0.32,0.31,0.69,0.41,38.82,0
44136.00,11/01/20,27,m27,FALSE,606.59,17.23,6.36,0.73,0.32,0.3,0.69,0.41,38.8,0
44136.00,11/01/20,27,m27,FALSE,607.23,17.25,6.35,0.73,0.32,0.31,0.69,0.41,38.79,0
44136.00,11/01/20,27,m27,FALSE,607.16,17.24,6.35,0.73,0.32,0.31,0.69,0.41,38.78,0
44136.00,11/01/20,27,m27,FALSE,607.42,17.24,6.35,0.73,0.32,0.31,0.69,0.41,38.76,0
44136.00,11/01/20,27,m27,FALSE,608.14,17.25,6.35,0.74,0.32,0.31,0.69,0.41,38.75,0
44136.00,11/01/20,27,m27,FALSE,608.19,17.24,6.35,0.74,0.33,0.31,0.69,0.41,38.74,0
44136.00,11/01/20,27,m27,FALSE,607.78,17.24,6.35,0.74,0.33,0.31,0.69,0.41,38.73,0
44136.00,11/01/20,27,m27,FALSE,607.47,17.23,6.35,0.74,0.33,0.31,0.7,0.41,38.71,0
44136.00,11/01/20,27,m27,FALSE,607.35,17.23,6.35,0.74,0.33,0.31,0.7,0.41,38.7,0
44136.00,11/01/20,27,m27,FALSE,607.01,17.21,6.34,0.74,0.33,0.31,0.7,0.41,38.68,0
44136.00,11/01/20,27,m27,FALSE,607.04,17.22,6.32,0.74,0.32,0.3,0.7,0.41,38.67,0
44136.00,11/01/20,27,m27,FALSE,606.98,17.23,6.28,0.74,0.32,0.3,0.7,0.41,38.66,0
44136.00,11/01/20,27,m27,FALSE,606.29,17.2,6.24,0.74,0.32,0.3,0.7,0.41,38.64,0
44136.00,11/01/20,27,m27,FALSE,605.32,17.16,6.21,0.74,0.32,0.3,0.7,0.41,38.62,0
44137.00,11/02/20,27,m27,FALSE,604.37,17.17,6.18,0.74,0.32,0.3,0.7,0.41,38.61,0
44137.00,11/02/20,27,m27,FALSE,604.77,17.23,6.17,0.74,0.32,0.3,0.7,0.41,38.6,0
44137.00,11/02/20,27,m27,FALSE,605.17,17.25,6.09,0.74,0.32,0.3,0.7,0.41,38.59,0
44137.00,11/02/20,27,m27,FALSE,605.1,17.24,5.99,0.74,0.32,0.3,0.7,0.41,38.57,-0.02
44137.00,11/02/20,27,m27,FALSE,605.29,17.23,5.95,0.74,0.32,0.3,0.7,0.41,38.55,-0.03
44137.00,11/02/20,27,m27,FALSE,605.07,17.21,5.93,0.74,0.32,0.29,0.7,0.41,38.54,-0.03
44137.00,11/02/20,27,m27,FALSE,604.59,17.2,5.93,0.74,0.32,0.29,0.7,0.41,38.53,-0.03
44137.00,11/02/20,27,m27,FALSE,604.12,17.18,5.93,0.74,0.32,0.29,0.7,0.41,38.52,-0.03
44137.00,11/02/20,27,m27,FALSE,604,17.17,5.93,0.74,0.32,0.29,0.7,0.41,38.51,-0.03
44137.00,11/02/20,27,m27,FALSE,603.23,17.17,5.95,0.75,0.32,0.29,0.7,0.41,38.51,-0.04
44137.00,11/02/20,27,m27,FALSE,602.15,17.17,5.97,0.75,0.32,0.29,0.7,0.41,38.5,-0.04
44137.00,11/02/20,27,m27,FALSE,602.12,17.17,5.98,0.75,0.32,0.29,0.7,0.41,38.49,-0.04
44137.00,11/02/20,27,m27,FALSE,602.78,17.14,6.01,0.75,0.32,0.29,0.71,0.41,38.48,-0.04
44137.00,11/02/20,27,m27,FALSE,602.74,17.1,6.03,0.75,0.33,0.29,0.71,0.41,38.48,-0.04
44137.00,11/02/20,27,m27,FALSE,601.88,17.09,6.02,0.75,0.32,0.28,0.71,0.41,38.48,-0.04
44137.00,11/02/20,27,m27,FALSE,601.15,17.08,6.01,0.75,0.32,0.28,0.71,0.41,38.48,-0.04
44137.00,11/02/20,27,m27,FALSE,600.52,17.07,5.98,0.75,0.32,0.28,0.71,0.41,38.48,-0.04
44137.00,11/02/20,27,m27,FALSE,600.04,17.05,5.93,0.75,0.32,0.27,0.71,0.41,38.47,-0.04
44137.00,11/02/20,27,m27,FALSE,599.52,17.04,5.92,0.75,0.32,0.27,0.71,0.41,38.46,-0.04
44137.00,11/02/20,27,m27,FALSE,598.74,17.02,5.92,0.75,0.32,0.27,0.71,0.41,38.46,-0.04
44137.00,11/02/20,27,m27,FALSE,597.96,17.01,5.92,0.75,0.32,0.27,0.71,0.41,38.47,-0.04
44137.00,11/02/20,27,m27,FALSE,597.37,17,5.93,0.75,0.32,0.27,0.71,0.41,38.47,-0.04
44137.00,11/02/20,27,m27,FALSE,596.95,17.01,5.95,0.75,0.32,0.27,0.71,0.41,38.47,-0.04
44137.00,11/02/20,27,m27,FALSE,596.92,17.02,5.97,0.75,0.32,0.27,0.71,0.41,38.47,-0.04
44137.00,11/02/20,27,m27,FALSE,596.62,17.02,5.98,0.75,0.32,0.27,0.71,0.41,38.46,-0.04
44137.00,11/02/20,27,m27,FALSE,596.18,17.03,5.98,0.75,0.32,0.27,0.71,0.41,38.46,-0.04
44137.00,11/02/20,27,m27,FALSE,596.11,17.04,5.99,0.75,0.32,0.27,0.71,0.41,38.46,-0.04
44137.00,11/02/20,27,m27,FALSE,596.19,17.06,6,0.75,0.32,0.28,0.71,0.41,38.47,-0.05
44137.00,11/02/20,27,m27,FALSE,596.31,17.06,6,0.75,0.32,0.28,0.71,0.41,38.47,-0.04
44137.00,11/02/20,27,m27,FALSE,595.7,17.05,5.98,0.75,0.32,0.28,0.71,0.41,38.48,-0.04
44137.00,11/02/20,27,m27,FALSE,595.86,17.05,5.97,0.75,0.32,0.28,0.71,0.41,38.48,-0.04
44137.00,11/02/20,27,m27,FALSE,595.99,17.04,5.96,0.75,0.32,0.28,0.71,0.41,38.48,-0.03
44137.00,11/02/20,27,m27,FALSE,595.38,17.01,5.95,0.74,0.32,0.28,0.7,0.41,38.49,-0.03
44137.00,11/02/20,27,m27,FALSE,596.06,17,5.95,0.74,0.32,0.28,0.7,0.41,38.5,-0.03
44137.00,11/02/20,27,m27,FALSE,596.81,17.01,5.95,0.74,0.32,0.28,0.7,0.41,38.51,-0.04
44137.00,11/02/20,27,m27,FALSE,596.8,17.01,5.94,0.74,0.32,0.28,0.7,0.42,38.52,-0.03
44137.00,11/02/20,27,m27,FALSE,596.86,17.01,5.93,0.74,0.32,0.28,0.7,0.42,38.53,-0.03
44137.00,11/02/20,27,m27,FALSE,596.68,17.02,5.93,0.74,0.33,0.28,0.7,0.42,38.54,-0.03
44137.00,11/02/20,27,m27,FALSE,596.43,17.01,5.93,0.73,0.33,0.27,0.69,0.42,38.55,-0.03
44137.00,11/02/20,27,m27,FALSE,595.65,16.99,5.91,0.73,0.33,0.27,0.69,0.42,38.55,-0.03
44137.00,11/02/20,27,m27,FALSE,593.91,16.97,5.91,0.73,0.33,0.27,0.69,0.42,38.57,-0.04
44137.00,11/02/20,27,m27,FALSE,592.84,16.96,5.91,0.73,0.33,0.27,0.69,0.42,38.58,-0.04
44137.00,11/02/20,27,m27,FALSE,592.48,16.95,5.91,0.73,0.33,0.27,0.69,0.42,38.6,-0.04
44137.00,11/02/20,27,m27,FALSE,592.1,16.94,5.92,0.73,0.33,0.27,0.69,0.42,38.61,-0.04
44137.00,11/02/20,27,m27,FALSE,592.06,16.95,5.92,0.72,0.33,0.27,0.69,0.42,38.62,-0.04
44137.00,11/02/20,27,m27,FALSE,591.64,16.95,5.92,0.72,0.33,0.27,0.68,0.42,38.62,-0.04
44137.00,11/02/20,27,m27,FALSE,590.5,16.94,5.92,0.72,0.33,0.27,0.68,0.42,38.64,-0.03
44137.00,11/02/20,27,m27,FALSE,589.72,16.93,5.92,0.72,0.34,0.27,0.68,0.43,38.65,-0.03
44137.00,11/02/20,27,m27,FALSE,588.91,16.93,5.91,0.72,0.34,0.27,0.68,0.43,38.67,-0.03
44137.00,11/02/20,27,m27,FALSE,587.9,16.92,5.91,0.72,0.34,0.27,0.68,0.43,38.69,-0.03
44137.00,11/02/20,27,m27,FALSE,587.04,16.91,5.91,0.72,0.34,0.27,0.68,0.43,38.71,-0.03
44137.00,11/02/20,27,m27,FALSE,586.64,16.91,5.91,0.72,0.35,0.27,0.67,0.43,38.72,-0.03
44137.00,11/02/20,27,m27,FALSE,586.23,16.9,5.91,0.71,0.35,0.28,0.67,0.43,38.73,-0.03
44137.00,11/02/20,27,m27,FALSE,585.17,16.89,5.91,0.71,0.35,0.28,0.67,0.43,38.74,-0.03
44137.00,11/02/20,27,m27,FALSE,584.84,16.88,5.9,0.71,0.35,0.28,0.67,0.43,38.75,-0.03
44137.00,11/02/20,27,m27,FALSE,584.98,16.88,5.91,0.71,0.35,0.28,0.67,0.44,38.76,-0.03
44137.00,11/02/20,27,m27,FALSE,584.3,16.87,5.92,0.71,0.35,0.28,0.67,0.44,38.77,-0.03
44137.00,11/02/20,27,m27,FALSE,584.25,16.88,5.92,0.71,0.36,0.28,0.67,0.44,38.78,-0.03
44137.00,11/02/20,27,m27,FALSE,584.78,16.88,5.92,0.71,0.36,0.28,0.67,0.44,38.78,-0.03
44137.00,11/02/20,27,m27,FALSE,584.84,16.89,5.93,0.7,0.36,0.28,0.66,0.44,38.79,-0.03
44137.00,11/02/20,27,m27,FALSE,584.2,16.89,5.93,0.7,0.36,0.28,0.66,0.44,38.81,-0.03
44137.00,11/02/20,27,m27,FALSE,583.15,16.9,5.94,0.7,0.36,0.28,0.66,0.44,38.82,-0.03
44137.00,11/02/20,27,m27,FALSE,583.58,16.89,5.93,0.7,0.36,0.27,0.66,0.44,38.82,-0.03
44137.00,11/02/20,27,m27,FALSE,584.56,16.89,5.93,0.7,0.36,0.27,0.66,0.44,38.83,-0.03
44137.00,11/02/20,27,m27,FALSE,584.24,16.89,5.93,0.7,0.35,0.27,0.66,0.44,38.85,-0.04
44137.00,11/02/20,27,m27,FALSE,583.62,16.88,5.92,0.7,0.35,0.27,0.66,0.44,38.86,-0.04
44137.00,11/02/20,27,m27,FALSE,583.26,16.88,5.93,0.7,0.36,0.27,0.66,0.44,38.87,-0.04
44137.00,11/02/20,27,m27,FALSE,582.69,16.87,5.93,0.7,0.36,0.27,0.66,0.44,38.88,-0.04
